animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
1413,Lupin III: Alcatraz Connection,,,Special,Manga,"['VAP', 'Nippon Television Network']","['Action', 'Adventure', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2001-08-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 3, 2001'}",1 hr 31 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,,,Special,Unknown,[],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2005-07-22T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 22, 2005'}",1 hr 32 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Lupin III: Goodbye Lady Liberty,,Special,Unknown,"['VAP', 'Tokyo Movie Shinsha']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1989-04-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 1, 1989'}",1 hr 37 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1416,Lupin III: Dead or Alive,Lupin III: Dead or Alive,,Movie,Manga,"['VAP', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['Tokyo Movie Shinsha'],1,Finished Airing,"{'from': '1996-04-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 20, 1996'}",1 hr 37 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1418,"Lupin III: Episode 0 ""First Contact""",Lupin III Episode 0: The First Contact,,Special,Unknown,['VAP'],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2002-07-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 26, 2002'}",1 hr 32 min,R - 17+ (violence & profanity),"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1419,Lupin III: Kutabare! Nostradamus,Lupin III: Farewell to Nostradamus,,Movie,Unknown,"['VAP', 'Tokyo Movie Shinsha', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1995-04-22T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 22, 1995'}",1 hr 40 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1420,Lupin III: Russia yori Ai wo Komete,Lupin III: Bank of Liberty,,Special,Unknown,['Tokyo Movie Shinsha'],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1992-07-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 24, 1992'}",1 hr 30 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1421,Lupin III: Hemingway Paper no Nazo,,,Special,Unknown,"['VAP', 'Tokyo Movie Shinsha']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1990-07-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 20, 1990'}",1 hr 32 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1422,Lupin III: $1 Money Wars,Lupin III: Missed by a Dollar,,Special,Unknown,"['VAP', 'TMS Entertainment', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '2000-07-28T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 28, 2000'}",1 hr 30 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1423,Lupin III: Napoleon no Jisho wo Ubae,Lupin III: Napoleon's Dictionary,,Special,Unknown,"['VAP', 'Tokyo Movie Shinsha']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1991-08-09T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 9, 1991'}",1 hr 30 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1424,Lupin III: Otakara Henkyaku Daisakusen!!,Lupin III: Operation Return the Treasure,,Special,Manga,[],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2003-08-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 1, 2003'}",1 hr 30 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1425,Lupin III: Part II,,,TV,Manga,"['VAP', 'Animax', 'Studio Jack']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['Tokyo Movie Shinsha'],155,Finished Airing,"{'from': '1977-10-03T00:00:00+00:00', 'to': '1980-10-06T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 1977}, 'to': {'day': 6, 'month': 10, 'year': 1980}}, 'string': 'Oct 3, 1977 to Oct 6, 1980'}",25 min per ep,R+ - Mild Nudity,"{'Prequel': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}], 'Sequel': [{'mal_id': 1426, 'type': 'anime', 'name': 'Lupin III: Part III', 'url': 'https://myanimelist.net/anime/1426/Lupin_III__Part_III'}]}"
1426,Lupin III: Part III,,,TV,Unknown,[],"['Action', 'Adventure', 'Comedy', 'Seinen']",['Tokyo Movie Shinsha'],50,Finished Airing,"{'from': '1984-03-03T00:00:00+00:00', 'to': '1985-12-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 3, 'year': 1984}, 'to': {'day': 25, 'month': 12, 'year': 1985}}, 'string': 'Mar 3, 1984 to Dec 25, 1985'}",24 min per ep,R+ - Mild Nudity,"{'Prequel': [{'mal_id': 1425, 'type': 'anime', 'name': 'Lupin III: Part II', 'url': 'https://myanimelist.net/anime/1425/Lupin_III__Part_II'}], 'Sequel': [{'mal_id': 27947, 'type': 'anime', 'name': 'Lupin III (2015)', 'url': 'https://myanimelist.net/anime/27947/Lupin_III_2015'}]}"
1427,Lupin III: Ikiteita Majutsushi,,,OVA,Manga,"['VAP', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2002-04-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 3, 2002'}",50 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1428,Lupin III: Pilot Film (1978),,,OVA,Manga,"['Tokyo Movie Shinsha', 'Toho']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1978-12-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 16, 1978'}",12 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}], 'Sequel': [{'mal_id': 1435, 'type': 'anime', 'name': 'Lupin III: Lupin vs. Fukusei-ningen', 'url': 'https://myanimelist.net/anime/1435/Lupin_III__Lupin_vs_Fukusei-ningen'}], 'Alternative version': [{'mal_id': 5225, 'type': 'anime', 'name': 'Lupin III: Pilot Film', 'url': 'https://myanimelist.net/anime/5225/Lupin_III__Pilot_Film'}]}"
1429,Lupin III: Nusumareta Lupin,,,Special,Manga,[],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2004-07-30T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 30, 2004'}",1 hr 31 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1430,Lupin III: Cagliostro no Shiro,Lupin III: The Castle of Cagliostro,,Movie,Manga,[],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['Tokyo Movie Shinsha'],1,Finished Airing,"{'from': '1979-12-15T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 15, 1979'}",1 hr 40 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,Lupin III: The Columbus Files,,Special,Manga,"['VAP', 'Tokyo Movie Shinsha', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1999-07-30T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 30, 1999'}",1 hr 32 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1432,Lupin III: Fuuma Ichizoku no Inbou,Lupin III: The Fuma Conspiracy,,Movie,Manga,"['Tokyo Movie Shinsha', 'Toho']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1987-12-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 26, 1987'}",1 hr 13 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1433,Lupin III: Babylon no Ougon Densetsu,,,Movie,Manga,['Tokyo Movie Shinsha'],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1985-07-13T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 13, 1985'}",1 hr 40 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1434,Lupin III: Harimao no Zaihou wo Oe!!,,,Special,Manga,"['VAP', 'TMS Entertainment']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1995-08-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 4, 1995'}",1 hr 30 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1435,Lupin III: Lupin vs. Fukusei-ningen,Lupin III: The Secret of Mamo,,Movie,Manga,[],"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",['Tokyo Movie Shinsha'],1,Finished Airing,"{'from': '1978-12-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 16, 1978'}",1 hr 42 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1425, 'type': 'anime', 'name': 'Lupin III: Part II', 'url': 'https://myanimelist.net/anime/1425/Lupin_III__Part_II'}]}"
1436,Lupin III: Twilight Gemini no Himitsu,,,Special,Unknown,"['VAP', 'Tokyo Movie Shinsha', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Comedy', 'Shounen']",[],1,Finished Airing,"{'from': '1996-08-02T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 2, 1996'}",1 hr 30 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Lupin III: Crisis in Tokyo,,Special,Unknown,"['VAP', 'TMS Entertainment', 'Tohokushinsha Film Corporation']","['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']",['Tokyo Movie Shinsha'],1,Finished Airing,"{'from': '1998-07-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 24, 1998'}",1 hr 32 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1439,Lupin III: Walther P-38,Lupin III: Island of Assassins,,Special,Unknown,"['VAP', 'Tokyo Movie Shinsha']","['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",[],1,Finished Airing,"{'from': '1997-08-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 1, 1997'}",1 hr 33 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'name': 'Lupin III', 'url': 'https://myanimelist.net/anime/1412/Lupin_III'}]}"
1448,Hyakujuu-Ou GoLion,Voltron: Defender of the Universe,,TV,Unknown,[],"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",['Toei Animation'],52,Finished Airing,"{'from': '1981-03-04T00:00:00+00:00', 'to': '1982-02-24T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 3, 'year': 1981}, 'to': {'day': 24, 'month': 2, 'year': 1982}}, 'string': 'Mar 4, 1981 to Feb 24, 1982'}",23 min per ep,PG-13 - Teens 13 or older,{}
1458,Uchuu no Kishi Tekkaman,Tekkaman,,TV,Original,[],"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",['Tatsunoko Production'],26,Finished Airing,"{'from': '1975-07-02T00:00:00+00:00', 'to': '1975-12-24T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 7, 'year': 1975}, 'to': {'day': 24, 'month': 12, 'year': 1975}}, 'string': 'Jul 2, 1975 to Dec 24, 1975'}",25 min per ep,G - All Ages,"{'Alternative version': [{'mal_id': 1459, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade', 'url': 'https://myanimelist.net/anime/1459/Uchuu_no_Kishi_Tekkaman_Blade'}], 'Character': [{'mal_id': 33027, 'type': 'anime', 'name': 'Infini-T Force', 'url': 'https://myanimelist.net/anime/33027/Infini-T_Force'}]}"
1459,Uchuu no Kishi Tekkaman Blade,Tekkaman Blade,,TV,Original,"['Sotsu', 'Studio Jack']","['Action', 'Adventure', 'Space', 'Mecha', 'Romance', 'Military', 'Drama', 'Sci-Fi', 'Shounen']",['Tatsunoko Production'],49,Finished Airing,"{'from': '1992-02-18T00:00:00+00:00', 'to': '1993-02-02T00:00:00+00:00', 'prop': {'from': {'day': 18, 'month': 2, 'year': 1992}, 'to': {'day': 2, 'month': 2, 'year': 1993}}, 'string': 'Feb 18, 1992 to Feb 2, 1993'}",25 min per ep,R - 17+ (violence & profanity),"{'Alternative version': [{'mal_id': 1458, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman', 'url': 'https://myanimelist.net/anime/1458/Uchuu_no_Kishi_Tekkaman'}, {'mal_id': 2300, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade OVA: Twin Blood', 'url': 'https://myanimelist.net/anime/2300/Uchuu_no_Kishi_Tekkaman_Blade_OVA__Twin_Blood'}], 'Sequel': [{'mal_id': 1460, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade II', 'url': 'https://myanimelist.net/anime/1460/Uchuu_no_Kishi_Tekkaman_Blade_II'}], 'Side story': [{'mal_id': 2299, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade OVA: Burning Clock', 'url': 'https://myanimelist.net/anime/2299/Uchuu_no_Kishi_Tekkaman_Blade_OVA__Burning_Clock'}, {'mal_id': 2301, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade OVA: Missing Link', 'url': 'https://myanimelist.net/anime/2301/Uchuu_no_Kishi_Tekkaman_Blade_OVA__Missing_Link'}]}"
1460,Uchuu no Kishi Tekkaman Blade II,Tekkaman Blade II,,OVA,Unknown,['Starchild Records'],"['Action', 'Adventure', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",['Tatsunoko Production'],6,Finished Airing,"{'from': '1994-07-21T00:00:00+00:00', 'to': '1995-04-21T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 7, 'year': 1994}, 'to': {'day': 21, 'month': 4, 'year': 1995}}, 'string': 'Jul 21, 1994 to Apr 21, 1995'}",30 min per ep,R+ - Mild Nudity,"{'Prequel': [{'mal_id': 1459, 'type': 'anime', 'name': 'Uchuu no Kishi Tekkaman Blade', 'url': 'https://myanimelist.net/anime/1459/Uchuu_no_Kishi_Tekkaman_Blade'}]}"
1469,Monster Farm: Enbanseki no Himitsu,Monster Rancher,,TV,Game,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['TMS Entertainment'],48,Finished Airing,"{'from': '1999-04-17T00:00:00+00:00', 'to': '2000-03-25T00:00:00+00:00', 'prop': {'from': {'day': 17, 'month': 4, 'year': 1999}, 'to': {'day': 25, 'month': 3, 'year': 2000}}, 'string': 'Apr 17, 1999 to Mar 25, 2000'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 18882, 'type': 'manga', 'name': 'Monster Farm: Enbanseki no Himitsu', 'url': 'https://myanimelist.net/manga/18882/Monster_Farm__Enbanseki_no_Himitsu'}], 'Sequel': [{'mal_id': 13201, 'type': 'anime', 'name': 'Monster Farm: Legend e no Michi', 'url': 'https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi'}], 'Spin-off': [{'mal_id': 15937, 'type': 'anime', 'name': 'Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus', 'url': 'https://myanimelist.net/anime/15937/Monster_Farm_5__Circus_Caravan_OVA_-_Kessei_Orcoro_Circus'}]}"
1482,D.Gray-man,D.Gray-man,,TV,Manga,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Half H.P Studio', 'Sony Music Entertainment', 'Studio Jack']","['Action', 'Adventure', 'Comedy', 'Super Power', 'Demons', 'Shounen']",['TMS Entertainment'],103,Finished Airing,"{'from': '2006-10-03T00:00:00+00:00', 'to': '2008-09-30T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2006}, 'to': {'day': 30, 'month': 9, 'year': 2008}}, 'string': 'Oct 3, 2006 to Sep 30, 2008'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 24, 'type': 'manga', 'name': 'D.Gray-man', 'url': 'https://myanimelist.net/manga/24/DGray-man'}], 'Sequel': [{'mal_id': 32370, 'type': 'anime', 'name': 'D.Gray-man Hallow', 'url': 'https://myanimelist.net/anime/32370/DGray-man_Hallow'}]}"
1487,.hack//Unison,,,Special,Original,"['Bandai Visual', 'Bandai']","['Adventure', 'Comedy', 'Fantasy', 'Game', 'Magic', 'Sci-Fi']",['Bee Train'],1,Finished Airing,"{'from': '2003-10-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 24, 2003'}",24 min,PG-13 - Teens 13 or older,"{'Prequel': [{'mal_id': 48, 'type': 'anime', 'name': '.hack//Sign', 'url': 'https://myanimelist.net/anime/48/hack__Sign'}]}"
1504,Macross Flash Back 2012,,,OVA,Unknown,['Big West'],"['Drama', 'Mecha', 'Military', 'Sci-Fi']",[],1,Finished Airing,"{'from': '1987-06-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jun 21, 1987'}",30 min,PG-13 - Teens 13 or older,"{'Full story': [{'mal_id': 1088, 'type': 'anime', 'name': 'Macross', 'url': 'https://myanimelist.net/anime/1088/Macross'}, {'mal_id': 1089, 'type': 'anime', 'name': 'Macross: Do You Remember Love?', 'url': 'https://myanimelist.net/anime/1089/Macross__Do_You_Remember_Love'}]}"
1505,Detective Conan Movie 09: Strategy Above the Depths,,,Movie,Manga,[],"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2005-04-09T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 9, 2005'}",1 hr 50 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}], 'Summary': [{'mal_id': 7471, 'type': 'anime', 'name': 'Detective Conan Movie 09: Promo Special', 'url': 'https://myanimelist.net/anime/7471/Detective_Conan_Movie_09__Promo_Special'}]}"
1506,Detective Conan Movie 10: Requiem of the Detectives,,,Movie,Manga,[],"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",['TMS Entertainment'],1,Finished Airing,"{'from': '2006-04-15T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 15, 2006'}",1 hr 51 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}], 'Summary': [{'mal_id': 7305, 'type': 'anime', 'name': 'Detective Conan Movie 10: Promo Special', 'url': 'https://myanimelist.net/anime/7305/Detective_Conan_Movie_10__Promo_Special'}]}"
1519,Black Lagoon: The Second Barrage,Black Lagoon: The Second Barrage,,TV,Manga,"['Geneon Universal Entertainment', 'Front Line']","['Action', 'Seinen']",['Madhouse'],12,Finished Airing,"{'from': '2006-10-03T00:00:00+00:00', 'to': '2006-12-19T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2006}, 'to': {'day': 19, 'month': 12, 'year': 2006}}, 'string': 'Oct 3, 2006 to Dec 19, 2006'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 735, 'type': 'manga', 'name': 'Black Lagoon', 'url': 'https://myanimelist.net/manga/735/Black_Lagoon'}], 'Prequel': [{'mal_id': 889, 'type': 'anime', 'name': 'Black Lagoon', 'url': 'https://myanimelist.net/anime/889/Black_Lagoon'}], 'Sequel': [{'mal_id': 4901, 'type': 'anime', 'name': ""Black Lagoon: Roberta's Blood Trail"", 'url': 'https://myanimelist.net/anime/4901/Black_Lagoon__Robertas_Blood_Trail'}], 'Alternative setting': [{'mal_id': 8440, 'type': 'anime', 'name': 'Black Lagoon Omake', 'url': 'https://myanimelist.net/anime/8440/Black_Lagoon_Omake'}]}"
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,,,Special,Game,['Studio Jack'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",['OLM'],1,Finished Airing,"{'from': '2001-12-30T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 30, 2001'}",1 hr 9 min,PG - Children,"{'Alternative setting': [{'mal_id': 527, 'type': 'anime', 'name': 'Pokemon', 'url': 'https://myanimelist.net/anime/527/Pokemon'}]}"
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,Pokemon: Lucario and the Mystery of Mew,,Movie,Game,"['Shogakukan Productions', 'Studio Jack']","['Action', 'Adventure', 'Drama', 'Fantasy', 'Kids']",['OLM'],1,Finished Airing,"{'from': '2005-07-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 16, 2005'}",1 hr 40 min,PG - Children,"{'Adaptation': [{'mal_id': 12411, 'type': 'manga', 'name': 'Gekijouban Pocket Monster AG: Mew to Hadou no Yuusha Lucario', 'url': 'https://myanimelist.net/manga/12411/Gekijouban_Pocket_Monster_AG__Mew_to_Hadou_no_Yuusha_Lucario'}], 'Parent story': [{'mal_id': 1564, 'type': 'anime', 'name': 'Pokemon Advanced Generation', 'url': 'https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation'}]}"
